Basho,Overall,Arashio,Asahiyama,Asakayama,Dewanoumi,Fujishima,Futagoyama,Hakkaku,Hanaregoma,Irumagawa,Isegahama,Isenoumi,Kasugano,Kataonami,Kise,Kokonoe,Michinoku,Minato,Miyagino,Musashigawa,Naruto,Nishiiwa,Nishikido,Nishonoseki,Oitekaze,Onoe,Onomatsu,Oshima,Oshiogawa,Otake,Sadogatake,Sakaigawa,Shibatayama,Shikihide,Shikoroyama,Tagonoura,Takadagawa,Takasago,Takekuma,Tamanoi,Tatsunami,Tokitsukaze,Tokiwayama,Yamahibiki
1992.09,,,,,-,-,,,-,,-,-,-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,Shikihide[3]-5-0-Komusubi Oshio--78-,,-
1992.11,,,,,-,-,,,-,Kasugano-33-2-Yokozuna Tochinoumi--31-,-,-,-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.01,,,,,-,-,,,-,Kasugano-34-2-Yokozuna Tochinoumi--31-,-,-,-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.03,,,,,-,-,,,-,Kasugano-32-2-Yokozuna Tochinoumi-BO-31--Sekiwake Tochitsukasa-Irumagawa-,-,-,Irumagawa-7-0-Sekiwake Tochitsukasa-HB-23--Kasugano-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.05,,,,,-,-,,,-,-,-,-,Irumagawa-7-0-Sekiwake Tochitsukasa--23-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.07,,,,,-,-,,Kokonoe-50-1-Yokozuna Chiyonofuji--40-,-,-,-,-,Irumagawa-7-0-Sekiwake Tochitsukasa--23-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.09,,,,,-,-,,Kokonoe-51-1-Yokozuna Chiyonofuji--40-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1993.11,,,,,-,-,,Kokonoe-44-1-Yokozuna Chiyonofuji-BO-40--Yokozuna Hokutoumi-Hakkaku-,-,-,-,-,-,-,,Hakkaku-4-0-Yokozuna Hokutoumi-HB-15--Kokonoe-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.01,,,,,-,-,,-,-,-,-,-,-,-,,Hakkaku-5-0-Yokozuna Hokutoumi--15-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.03,,,,,-,-,,-,-,-,-,-,-,-,,Hakkaku-12-0-Yokozuna Hokutoumi--15-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,Oshiogawa[2]-24-2-Ozeki Daikirin--68-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.09,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,Oshiogawa[2]-23-2-Ozeki Daikirin--68-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1994.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,Oshiogawa[2]-22-2-Ozeki Daikirin-BO-68--Sekiwake Masurao-Onomatsu-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.09,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1995.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1996.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,Kumagatani[2]-5-0-Maegashira #8 Yoshinomine--41-,-,,-
1996.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,Kumagatani[2]-4-0-Maegashira #8 Yoshinomine--41-,-,,-
1996.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,Kumagatani[2]-4-0-Maegashira #8 Yoshinomine-HS-41--Tatsunami-,-,,-
1996.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1996.09,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1996.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.09,,,,,-,-,,-,-,-,Kasugayama[3]-1-0-Maegashira #1 Kasugafuji-HB-32--Isegahama[3]-Ajigawa,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1997.11,,,,,-,-,,-,-,-,Kasugayama[3]-2-0-Maegashira #1 Kasugafuji--32-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1998.01,,,,,-,-,,-,-,-,Kasugayama[3]-2-0-Maegashira #1 Kasugafuji--32-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,,,-,,-,-,-,,-,-,-,,-
1998.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,Dewanoumi-34-6-Sekiwake Washuyama--9-,,-,,-,-,-,,-,-,-,,-
1998.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,-,-,,-,-,Dewanoumi-35-7-Sekiwake Washuyama--9-,,-,,-,-,-,,-,-,-,,-
1998.07,,,,,Sakaigawa-2-0-Komusubi Ryogoku-HB-53-Nakadachi-Dewanoumi-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,Oshima[2]-14-1-Sekiwake Kaiki--99-Tomozuna,,-,-,,-,-,Dewanoumi-32-7-Sekiwake Washuyama-BO-9--Komusubi Ryogoku-Sakaigawa-Nakadachi,,-,,-,-,-,,-,-,-,,-
1998.09,,,,,Sakaigawa-2-0-Komusubi Ryogoku--53-Nakadachi,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,Oshima[2]-14-1-Sekiwake Kaiki--99-Tomozuna,,-,-,,-,-,-,,-,,-,-,-,,-,-,-,,-
1998.11,,,,,Sakaigawa-2-0-Komusubi Ryogoku--53-Nakadachi,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,Oshima[2]-11-1-Sekiwake Kaiki-BO-99-Tomozuna-Maegashira #2 Daishoyama-Oitekaze[4]-,,-,Oitekaze[4]-2-0-Maegashira #2 Daishoyama-HB-62--Oshima[2]-Tomozuna,,-,-,-,,-,,-,-,-,,-,-,-,,-
1999.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,Oitekaze[4]-2-1-Maegashira #2 Daishoyama--62-,,-,-,-,,-,,-,-,-,,-,-,-,,-
1999.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,Oitekaze[4]-6-0-Maegashira #2 Daishoyama--62-,,-,-,-,Hanaregoma[1]-19-0-Ozeki Kaiketsu--18-,-,,-,-,-,,-,Takekuma[3]-2-0-Sekiwake Kurohimeyama-HB-87--Tatsunami-,-,,-
1999.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,Hanaregoma[1]-19-0-Ozeki Kaiketsu--18-,-,,-,-,-,,-,Takekuma[3]-2-0-Sekiwake Kurohimeyama--87-,-,,-
1999.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,Hanaregoma[1]-16-0-Ozeki Kaiketsu-BO-18--Yokozuna Onokuni-Shibatayama-,-,,-,-,-,,-,Takekuma[3]-2-0-Sekiwake Kurohimeyama--87-,-,,-
1999.09,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
1999.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.03,,,,,Tagonoura[2]-2-0-Maegashira #1 Kushimaumi-HB-82--Dewanoumi-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.05,,,,,Tagonoura[2]-2-0-Maegashira #1 Kushimaumi--82-,-,,-,-,-,-,-,-,-,,-,Tatsutagawa-11-3-Sekiwake Aonosato--95-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.07,,,,,Tagonoura[2]-2-0-Maegashira #1 Kushimaumi--82-,-,,-,-,-,-,-,-,-,,-,Tatsutagawa-11-3-Sekiwake Aonosato--95-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.09,,,,,-,-,,-,-,-,-,-,-,-,,-,Tatsutagawa-11-2-Sekiwake Aonosato-HS-95--Michinoku[2]-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2000.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2001.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2001.03,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2001.05,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2001.07,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2001.09,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,Wakamatsu-15-2-Ozeki Asashio--102-,,-,-,-,,-
2001.11,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,Wakamatsu-15-2-Ozeki Asashio--102-,,-,-,-,,-
2002.01,,,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,Wakamatsu-14-2-Ozeki Asashio-HS-102--Takasago-,,-,-,-,,-
2002.03,,Tokitsukaze-17-3-Ozeki Yutakayama--97-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2002.05,,Tokitsukaze-18-3-Ozeki Yutakayama--97-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2002.07,,Tokitsukaze-17-3-Ozeki Yutakayama-BO-97--Komusubi Oyutaka-Arashio-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,Arashio-1-0-Komusubi Oyutaka-HB-3--Tokitsukaze-,,-
2002.09,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,Takasago-35-5-Ozeki Asashio--84-,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,Arashio-1-0-Komusubi Oyutaka--3-,,-
2002.11,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,Takasago-31-5-Ozeki Asashio--84-,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,Arashio-1-0-Komusubi Oyutaka--3-,,-
2003.01,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,Takasago-28-5-Ozeki Asashio-BO-84--Sekiwake Mitoizumi-Nishikido-,,-,,-,-,,-,-,-,-,-,,-,-,Nishikido-5-0-Sekiwake Mitoizumi-HB-58--Takasago-,,-,-,-,,-
2003.03,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,,-,-,Nishikido-5-0-Sekiwake Mitoizumi--58-,,-,-,-,,-
2003.05,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,,-,-,Nishikido-5-0-Sekiwake Mitoizumi--58-,,-,-,-,,-
2003.07,,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2003.09,,-,,,-,-,,-,-,-,-,-,-,-,Mihogaseki[2]-21-1-Ozeki Masuiyama II--47-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,,-,-,-,,-,-,-,,-
2003.11,,-,,,-,-,,-,-,-,-,-,-,-,Mihogaseki[2]-21-1-Ozeki Masuiyama II--47-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,Izutsu[3]-11-0-Sekiwake Sakahoko--27-,-,-,-,,-,-,-,,-
2004.01,,-,,,-,-,,-,-,-,-,-,-,-,Mihogaseki[2]-14-1-Ozeki Masuiyama II-BO-47--Maegashira #1 Higonoumi-Kise[2]-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,Izutsu[3]-14-0-Sekiwake Sakahoko--27-,-,-,-,,-,-,-,,-
2004.03,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,Izutsu[3]-12-0-Sekiwake Sakahoko-BO-27--Sekiwake Terao-Shikoroyama-,-,-,-,,-,-,-,,-
2004.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,,-
2004.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,Kasugano-25-3-Sekiwake Tochinowaka--31-,-
2004.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,Kasugano-24-3-Sekiwake Tochinowaka--31-,-
2004.11,,-,,,-,-,,-,-,-,-,-,Tokiwayama-4-0-Sekiwake Masudayama-HB-7-Chiganoura-Kasugano-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,Kasugano-18-3-Sekiwake Tochinowaka-BO-31--Sekiwake Masudayama-Tokiwayama-Chiganoura,-
2005.01,,-,,,-,-,,-,-,-,-,-,Tokiwayama-5-0-Sekiwake Masudayama--7-Chiganoura,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2005.03,,-,,,-,-,,-,-,-,-,-,Tokiwayama-6-0-Sekiwake Masudayama--7-Chiganoura,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2005.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2005.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2005.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2005.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2006.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Hatachiyama-11-1-Ozeki Hokutenyu--19-
2006.03,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Hatachiyama-11-1-Ozeki Hokutenyu--19-
2006.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,Mihogaseki[2]-15-2-Ozeki Masuiyama II--47-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Hatachiyama-11-1-Ozeki Hokutenyu-HS-19--Yamahibiki-Kitanoumi
2006.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,Mihogaseki[2]-15-2-Ozeki Masuiyama II--47-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2006.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,Mihogaseki[2]-9-0-Ozeki Masuiyama II-BO-47--Komusubi Hamanoshima-Onoe-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2006.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.03,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2007.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.03,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2008.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.03,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2009.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2010.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Kise[2]-26-2-Maegashira #1 Higonoumi--37-
2010.03,,-,,,-,-,,-,-,-,-,-,-,-,Yamahibiki-21-1-Yokozuna Kitanoumi--107-Kitanoumi,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Kise[2]-27-3-Maegashira #1 Higonoumi--37-
2010.05,,-,,,-,-,,-,-,-,-,-,-,-,Yamahibiki-20-1-Yokozuna Kitanoumi--107-Kitanoumi,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Kise[2]-27-3-Maegashira #1 Higonoumi-HS-37-
2010.07,,-,,,-,-,,-,-,-,-,-,-,-,Yamahibiki-47-4-Yokozuna Kitanoumi-HM-107-Kitanoumi-Kise[2]-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2010.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2010.11,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2011.01,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2011.05,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2011.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2011.09,,-,,,Tagonoura[2]-9-1-Maegashira #1 Kushimaumi--82-,-,,-,-,-,-,-,Tagonoura[2]-9-1-Maegashira #1 Kushimaumi--82-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2011.11,,-,,,Tagonoura[2]-9-1-Maegashira #1 Kushimaumi--82-,-,,-,-,-,-,-,Tagonoura[2]-9-1-Maegashira #1 Kushimaumi--82-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2012.01,,-,,,Tagonoura[2]-8-1-Maegashira #1 Kushimaumi-HS-82--Kasugano.Dewanoumi-.,-,,-,-,-,-,-,Tagonoura[2]-8-1-Maegashira #1 Kushimaumi-HS-82--Kasugano.Dewanoumi-.,-,Yamahibiki-44-6-Yokozuna Kitanoumi--107-Kitanoumi,-,-,-,-,,,,-,,-,-,-,Oshima[1]-7-3-Ozeki Asahikuni--67-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2012.03,,-,,,-,-,,-,-,-,-,-,-,-,Yamahibiki-44-5-Yokozuna Kitanoumi--107-Kitanoumi,-,-,-,-,,,,-,,-,-,-,Oshima[1]-7-3-Ozeki Asahikuni--67-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2012.05,,-,,,-,-,,-,-,-,-,-,-,-,Yamahibiki-18-3-Yokozuna Kitanoumi-BO-107-Kitanoumi-Maegashira #1 Higonoumi-Kise[2]-,-,-,-,-,,,,-,,-,-,-,Oshima[1]-7-3-Ozeki Asahikuni-HS-67--Oshima[2]-Tomozuna,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Kise[2]-29-4-Maegashira #1 Higonoumi-HB-37-
2012.07,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,Kise[2]-29-4-Maegashira #1 Higonoumi--37-
2012.09,,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,Hanaregoma[1]-8-0-Ozeki Kaiketsu--18-,-,-,-,-,-,,-,-,-,-,Kise[2]-29-4-Maegashira #1 Higonoumi--37-
2012.11,,-,,,-,-,,-,-,-,Magaki[3]-4-0-Yokozuna Wakanohana II--43-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,,-,-,-,Hanaregoma[1]-8-0-Ozeki Kaiketsu--18-,-,-,-,-,-,,-,-,-,-,-
2013.01,,-,,,-,-,,-,-,-,Magaki[3]-4-0-Yokozuna Wakanohana II--43-,-,-,-,-,-,-,-,-,Fujishima[2]-14-2-Ozeki Musoyama--12-,,,-,,-,-,-,-,,-,-,-,Hanaregoma[1]-8-0-Ozeki Kaiketsu-HS-18--Shibatayama-,-,-,-,-,-,,-,-,-,-,-
2013.03,,-,,,-,-,,-,-,-,Magaki[3]-4-0-Yokozuna Wakanohana II-HS-43--Isegahama[3]-,-,-,-,-,-,-,-,-,Fujishima[2]-14-2-Ozeki Musoyama--12-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2013.05,,-,,,-,Musashigawa-4-0-Yokozuna Musashimaru-HB-52--Fujishima[2]-,,-,-,-,-,-,Mihogaseki[2]-9-1-Ozeki Masuiyama II--47-,-,-,-,-,-,-,Fujishima[2]-11-1-Ozeki Musoyama-BO-12--Yokozuna Musashimaru-Musashigawa-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
2013.07,,-,,,-,Musashigawa-4-0-Yokozuna Musashimaru--52-,,-,-,-,-,-,Mihogaseki[2]-9-1-Ozeki Masuiyama II--47-,-,-,-,-,-,-,-,,,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-
